# Thermal sigma v for some different final states
# The final states are:
# Case 1: PDG = 12
# Case 2: PDG = 15
# Case 3: PDG =  6
# Case 4: PDG = 24
#  i     Mass [GeV]      sigvmid_1     sigvperr_1     sigvmerr_1      sigvmid_2     sigvperr_2     sigvmerr_2      sigvmid_3     sigvperr_3     sigvmerr_3      sigvmid_4     sigvperr_4     sigvmerr_4, sigv in units of cm^3/s^1
 103   0.201309E+01   0.857005E-25   0.241916E-26  -0.185874E-26   0.857066E-25   0.241217E-26  -0.186670E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 104   0.205335E+01   0.854855E-25   0.240730E-26  -0.186060E-26   0.854859E-25   0.240596E-26  -0.186189E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 105   0.209442E+01   0.852545E-25   0.240080E-26  -0.185557E-26   0.852549E-25   0.239946E-26  -0.185686E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 106   0.213631E+01   0.850078E-25   0.240705E-26  -0.183663E-26   0.850210E-25   0.239288E-26  -0.185177E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 107   0.234994E+01   0.836067E-25   0.236105E-26  -0.182723E-26   0.836000E-25   0.236882E-26  -0.181950E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 108   0.258493E+01   0.813909E-25   0.232034E-26  -0.177148E-26   0.813879E-25   0.231986E-26  -0.177178E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 109   0.284343E+01   0.780334E-25   0.224020E-26  -0.172424E-26   0.780230E-25   0.226112E-26  -0.171393E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 110   0.312777E+01   0.734961E-25   0.212088E-26  -0.164831E-26   0.734965E-25   0.213082E-26  -0.165105E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 111   0.344055E+01   0.684247E-25   0.198645E-26  -0.153457E-26   0.684255E-25   0.198653E-26  -0.153454E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 112   0.378460E+01   0.639622E-25   0.184698E-26  -0.141371E-26   0.639628E-25   0.184495E-26  -0.141568E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 113   0.416306E+01   0.606051E-25   0.173986E-26  -0.133914E-26   0.605970E-25   0.174556E-26  -0.133113E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
