# Thermal sigma v for some different final states
# The final states are:
# Case 1: PDG = 12
# Case 2: PDG = 15
# Case 3: PDG =  6
# Case 4: PDG = 24
#  i     Mass [GeV]      sigvmid_1     sigvperr_1     sigvmerr_1      sigvmid_2     sigvperr_2     sigvmerr_2      sigvmid_3     sigvperr_3     sigvmerr_3      sigvmid_4     sigvperr_4     sigvmerr_4, sigv in units of cm^3/s^1
 248   0.202050E+05   0.460893E-24   0.131340E-25  -0.101073E-25   0.460893E-24   0.131314E-25  -0.101098E-25   0.460890E-24   0.131313E-25  -0.101097E-25   0.460888E-24   0.131312E-25  -0.101097E-25
 249   0.222255E+05   0.463938E-24   0.132207E-25  -0.101741E-25   0.463938E-24   0.132181E-25  -0.101766E-25   0.463935E-24   0.132181E-25  -0.101765E-25   0.463933E-24   0.132180E-25  -0.101765E-25
 250   0.244481E+05   0.467003E-24   0.133081E-25  -0.102413E-25   0.467003E-24   0.133055E-25  -0.102438E-25   0.467001E-24   0.133054E-25  -0.102438E-25   0.466998E-24   0.133053E-25  -0.102437E-25
 251   0.268929E+05   0.470009E-24   0.134076E-25  -0.102222E-25   0.470080E-24   0.133139E-25  -0.103088E-25   0.470057E-24   0.133951E-25  -0.103083E-25   0.470057E-24   0.133925E-25  -0.103108E-25
 252   0.295822E+05   0.473168E-24   0.134014E-25  -0.103765E-25   0.473145E-24   0.134831E-25  -0.103760E-25   0.473145E-24   0.134805E-25  -0.103785E-25   0.473143E-24   0.134804E-25  -0.103785E-25
 253   0.325404E+05   0.476193E-24   0.135841E-25  -0.103567E-25   0.476265E-24   0.134891E-25  -0.104444E-25   0.476242E-24   0.135714E-25  -0.104440E-25   0.476242E-24   0.135747E-25  -0.103676E-25
 254   0.357944E+05   0.479382E-24   0.135774E-25  -0.105128E-25   0.479359E-24   0.136602E-25  -0.105123E-25   0.479359E-24   0.136636E-25  -0.104355E-25   0.479340E-24   0.136630E-25  -0.104350E-25
 255   0.393739E+05   0.482500E-24   0.136657E-25  -0.105812E-25   0.482477E-24   0.137551E-25  -0.105008E-25   0.482460E-24   0.137519E-25  -0.105030E-25   0.482440E-24   0.137514E-25  -0.105025E-25
 256   0.433113E+05   0.485620E-24   0.138386E-25  -0.106496E-25   0.485620E-24   0.138420E-25  -0.105718E-25   0.485600E-24   0.138415E-25  -0.105713E-25   0.485580E-24   0.138409E-25  -0.105709E-25
 257   0.476424E+05   0.488782E-24   0.138436E-25  -0.107189E-25   0.488759E-24   0.139342E-25  -0.106375E-25   0.488741E-24   0.139310E-25  -0.106397E-25   0.488721E-24   0.139304E-25  -0.106393E-25
 258   0.524066E+05   0.491943E-24   0.139331E-25  -0.107883E-25   0.491920E-24   0.140243E-25  -0.107063E-25   0.491902E-24   0.140211E-25  -0.107085E-25   0.491882E-24   0.140205E-25  -0.107081E-25
 259   0.576473E+05   0.495041E-24   0.141211E-25  -0.107671E-25   0.495115E-24   0.140230E-25  -0.108578E-25   0.495091E-24   0.141147E-25  -0.107753E-25   0.495073E-24   0.141115E-25  -0.107776E-25
 260   0.634120E+05   0.498253E-24   0.142128E-25  -0.108370E-25   0.498243E-24   0.142018E-25  -0.108466E-25   0.498222E-24   0.142012E-25  -0.108461E-25   0.498286E-24   0.141128E-25  -0.109274E-25
 261   0.697533E+05   0.501398E-24   0.143025E-25  -0.109054E-25   0.501473E-24   0.142031E-25  -0.109973E-25   0.501449E-24   0.142960E-25  -0.109137E-25   0.501431E-24   0.142927E-25  -0.109160E-25
 262   0.767286E+05   0.504652E-24   0.143074E-25  -0.109762E-25   0.504666E-24   0.142998E-25  -0.109837E-25   0.504672E-24   0.143000E-25  -0.109838E-25   0.504678E-24   0.142938E-25  -0.110675E-25
 263   0.844014E+05   0.507830E-24   0.144859E-25  -0.110453E-25   0.507819E-24   0.144748E-25  -0.110550E-25   0.507885E-24   0.143910E-25  -0.110538E-25   0.507891E-24   0.143848E-25  -0.111380E-25
 264   0.928416E+05   0.511063E-24   0.145782E-25  -0.111156E-25   0.511052E-24   0.145669E-25  -0.111254E-25   0.511118E-24   0.144762E-25  -0.112088E-25   0.511093E-24   0.144819E-25  -0.111236E-25
 265   0.102126E+06   0.514311E-24   0.145819E-25  -0.111857E-25   0.514325E-24   0.145735E-25  -0.111940E-25   0.514332E-24   0.145737E-25  -0.111941E-25   0.514338E-24   0.145739E-25  -0.111942E-25
 266   0.112338E+06   0.517576E-24   0.146744E-25  -0.112567E-25   0.517590E-24   0.146660E-25  -0.112650E-25   0.517597E-24   0.146662E-25  -0.112651E-25   0.517603E-24   0.146599E-25  -0.113510E-25
 267   0.123572E+06   0.520836E-24   0.147662E-25  -0.113282E-25   0.520850E-24   0.147584E-25  -0.113360E-25   0.520768E-24   0.148439E-25  -0.113369E-25   0.520835E-24   0.147580E-25  -0.113356E-25
 268   0.135929E+06   0.524114E-24   0.148598E-25  -0.113989E-25   0.524040E-24   0.149371E-25  -0.114081E-25   0.524107E-24   0.148507E-25  -0.114069E-25   0.524114E-24   0.148509E-25  -0.114070E-25
 269   0.149522E+06   0.527413E-24   0.149437E-25  -0.115607E-25   0.527304E-24   0.150302E-25  -0.114792E-25   0.527372E-24   0.149432E-25  -0.114779E-25   0.527378E-24   0.149434E-25  -0.114780E-25
 270   0.164475E+06   0.530608E-24   0.151273E-25  -0.115483E-25   0.530589E-24   0.151238E-25  -0.115507E-25   0.530657E-24   0.150363E-25  -0.115494E-25   0.530664E-24   0.150365E-25  -0.115495E-25
 271   0.180922E+06   0.533914E-24   0.151286E-25  -0.116203E-25   0.533920E-24   0.151287E-25  -0.116204E-25   0.533927E-24   0.151289E-25  -0.116206E-25   0.533933E-24   0.151291E-25  -0.116207E-25
 272   0.199014E+06   0.537203E-24   0.153153E-25  -0.116919E-25   0.537275E-24   0.152238E-25  -0.116934E-25   0.537191E-24   0.153120E-25  -0.116944E-25   0.537260E-24   0.152234E-25  -0.116931E-25
 273   0.218916E+06   0.540550E-24   0.153166E-25  -0.117647E-25   0.540557E-24   0.153168E-25  -0.117649E-25   0.540563E-24   0.153170E-25  -0.117650E-25   0.540570E-24   0.153172E-25  -0.117651E-25
 274   0.240807E+06   0.543881E-24   0.154110E-25  -0.118372E-25   0.543887E-24   0.154112E-25  -0.118373E-25   0.543894E-24   0.154113E-25  -0.118375E-25   0.543900E-24   0.154115E-25  -0.118376E-25
 275   0.264888E+06   0.547232E-24   0.155059E-25  -0.119101E-25   0.547238E-24   0.155061E-25  -0.119103E-25   0.547245E-24   0.155063E-25  -0.119104E-25   0.547159E-24   0.155961E-25  -0.119114E-25
 276   0.300000E+06   0.551608E-24   0.156269E-25  -0.120083E-25   0.551611E-24   0.156300E-25  -0.120055E-25   0.551525E-24   0.157136E-25  -0.119151E-25   0.551615E-24   0.155341E-25  -0.120055E-25
