# su gauss         1000 pg_dd (rev 1363)                                            
 0.11482508E+38 0.10910148E+38 0.21278020E+38 0.32364674E+37 0.11824937E+35 0.19010425E+34
 0.11467443E+38 0.10909950E+38 0.21274427E+38 0.32008223E+37 0.11760669E+35 0.19049207E+34
 0.11451880E+38 0.10909136E+38 0.21269645E+38 0.31654107E+37 0.11696117E+35 0.19086645E+34
 0.11435819E+38 0.10907702E+38 0.21263668E+38 0.31302335E+37 0.11631291E+35 0.19122728E+34
 0.11419256E+38 0.10905644E+38 0.21256492E+38 0.30952911E+37 0.11566200E+35 0.19157468E+34
 0.11402189E+38 0.10902959E+38 0.21248108E+38 0.30605841E+37 0.11500870E+35 0.19191006E+34
 0.11384615E+38 0.10899642E+38 0.21238511E+38 0.30261129E+37 0.11435274E+35 0.19222742E+34
 0.11366533E+38 0.10895689E+38 0.21227694E+38 0.29918780E+37 0.11369457E+35 0.19253313E+34
 0.11347939E+38 0.10891098E+38 0.21215651E+38 0.29578799E+37 0.11303418E+35 0.19282490E+34
 0.11328832E+38 0.10885863E+38 0.21202377E+38 0.29241188E+37 0.11237167E+35 0.19310223E+34
 0.11309209E+38 0.10879981E+38 0.21187863E+38 0.28905951E+37 0.11170714E+35 0.19336552E+34
 0.11289068E+38 0.10873448E+38 0.21172106E+38 0.28573091E+37 0.11104070E+35 0.19361452E+34
 0.11268408E+38 0.10866261E+38 0.21155100E+38 0.28242610E+37 0.11037244E+35 0.19384917E+34
 0.11247225E+38 0.10858416E+38 0.21136838E+38 0.27914511E+37 0.10970246E+35 0.19406941E+34
 0.11225517E+38 0.10849910E+38 0.21117315E+38 0.27588795E+37 0.10903087E+35 0.19427515E+34
 0.11203284E+38 0.10840739E+38 0.21096525E+38 0.27265464E+37 0.10835777E+35 0.19446600E+34
 0.11180523E+38 0.10830901E+38 0.21074465E+38 0.26944519E+37 0.10768321E+35 0.19464292E+34
 0.11157231E+38 0.10820390E+38 0.21051128E+38 0.26625960E+37 0.10700734E+35 0.19480473E+34
 0.11133408E+38 0.10809206E+38 0.21026509E+38 0.26309790E+37 0.10633022E+35 0.19495200E+34
 0.11109051E+38 0.10797344E+38 0.21000605E+38 0.25996006E+37 0.10565196E+35 0.19508443E+34
 0.11084160E+38 0.10784802E+38 0.20973411E+38 0.25684611E+37 0.10497264E+35 0.19520209E+34
 0.11058732E+38 0.10771576E+38 0.20944922E+38 0.25375602E+37 0.10429237E+35 0.19530494E+34
 0.11032763E+38 0.10757665E+38 0.20915134E+38 0.25068918E+37 0.10361122E+35 0.19539280E+34
